파시파에 그룹은 원래 무엇에 의해 쪼개진 소행성이었나요?	목성의 중력	[WHAT]
프레위디스는 누구의 동생인가?	레이프 에이릭손	[WHO]
암흑류 조짐이 차별화된 시공간에 있다고 말한 곳은 무슨 기관인가요?	NASA	[WHAT]
1543년도 미조노 종가의 당주가 묻힌 도시는?	미카와 국 다이주 사	[WHERE]
수탉은 누구에 의해 공개되었나요?	런던 시장 보리스 존슨	[WHO]
알레산드로 미켈레의 전임자는?	프라다 지아니니	[WHO]
치비타베키아와 라티나 역은 무엇으로 이어져있나요?	인터시티 철도	[WHAT]
그리스를 배반한 인물이 테르모퓔라이 습격을 돕기 위해 말해준 것은?	샛길	[WHAT]
위그가 라울로부터 물려받은 직위는 무엇인가요?	부르고뉴 공작위	[WHAT]
크레시 전투에서 대승을 거둔 군대는 누가 지휘했나요?	에드워드 3세	[WHO]
왕페이의 홍콩 콘서트장에서 더우웨이는 내내 어떤 악기를 연주했나?	드럼	[WHAT]
남조선노동당의 초대 부위원장은 누구인가?	박헌영	[WHO]
아자르야에게 패배한 아랍인들의 거주지 중 아자르야가 새롭게 성을 쌓은 지역은 어디인가?	블레셋	[WHERE]
후삼국을 통일하는 과정에서 훌륭한 군사적 역량을 보여준 자는?	혜종	[WHO]
독일 통일 이후 상당수의 트라반트를 대신한 것은?	서독제 차량	[WHAT]
망자와 함께 저승길을 동행하는 신선은?	동방삭	[WHAT]
보통 미사를 할 때 입는 것으로 등 부분에 큰 십자가 무늬가 있는 것은?	가즈라	[WHAT]
전쟁을 일으킨 당사자와 관련자들을 처벌하기 위해 거행된 재판이 열린 곳은?	뉘른베르크	[WHERE]
원각사가 있던 곳에 현재 있는 것은?	탑골공원	[WHAT]
《내 여동생이 이렇게 귀여울 리가 없어》는 어떤 문화와 관련된 작품인가요?	오타쿠 문화	[WHAT]
음실압의 환기시스템에서 틈새는 어디에 위치하고 있는가?	문 아래	[WHERE]
제6장갑사단이 어디로 가는 도중 소련군 증원부대와 마주쳤나요?	미시코바강	[WHERE]
동맹국과 협상국이 전쟁을 벌이게된 계기는?	오스트리아 황태자 부처의 암살 사건	[WHY]
오수전의 직전에 유통되었으며 구리로 이루어진 화폐는?	반냥전	[WHAT]
가족과 함께 뛰는 100m 달리기 시합' 에서 2등을 한 사람은?	소노미	[WHO]
오레스티스에 의해 살해당하기 전에 저주를 건 인물은?	클리템네스트라	[WHO]
이규완이 묻힌 도시는?	춘천시	[WHERE]
중국에서 언제부터 법으로 사유재산을 금지했는가?	2004년	[WHEN]
브라헤가 관측한 모든 행성들이 타원 궤도를 따라 운동함을 밝혀낸 자는?	케플러	[WHO]
이방희가 저격한 사람은?	임봉주	[WHO]
장면을 이 땅에 민주주의를 실현한 인물이라고 평한 사람은?	고려대학교 한국사학과 교수 조광	[WHO]
프리웨어의 이용 가격은?	무료	[WHAT]
프랑스 혁명이 일어난 시기는?	1789년	[WHEN]
웨이코 포위전 이전에 경찰들이 긴장했던 사건은 무엇인가요?	루비 리지 포위전	[WHAT]
바빌론의 공중정원이 사실 니네베에 있었다고 주장한 사람은?	학자 '스테파니 델리'	[WHO]
주민통제기능이 제대로 행해지지 않아 일어난 일은?	대규모 탈북사태	[WHAT]
1916년 경복궁에 있던 갈항사터의 탑들은 현재 어디에 소장되어 있는가?	국립중앙박물관	[WHERE]
실종자의 가족들은 배상급을 받는 것과 더불어 무엇을 요청하였나?	실종자에 대한 국가유공자 지정	[WHAT]
잉글랜드 요리는 어느 나라 요리에 속하나요?	영국	[WHERE]
캐나다의 대부분 지역에서 나타나는 기후는?	냉대기후	[WHAT]
예누파의 아이를 살해한 것은 누구인가?	코스텔니치카	[WHO]
유라쿠초선 사쿠라다몬역과 연결되는 지요다선의 역 이름은?	국회의사당앞역	[WHAT]
카얀데르의 두 번째 총리 임기기간은 며칠이었나?	135일	[WHEN]
코흐보다 4년 앞서 노벨상을 받게 된 인물은?	베링	[WHO]
괴살메는 어떤 동물과 비슷한 모양을 하고 있나요?	고양이	[WHAT]
야와타 쪽에서 들린 포성은 실제로는 누가 공격당한 것이었나?	오카야마・아노쓰 번	[WHO]
9년만에 스위스를 떠난 키르히너가 가고자 한 목적지는?	베를린	[WHERE]
아가타에게 종교를 배척하지 않으면 벌을 내리겠다고 협박한 인물은?	퀸티아누스	[WHO]
짜장면이 만들어진 도시는?	인천	[WHERE]
카르프러 리어타와 같은 사람이라고 추정되는 사람은?	"""레우다(Reuda)"""	[WHO]
모부투를 국방 장관으로 임명한 인물은?	루뭄바	[WHO]
샤를 6세의 정신 건강이 위태로운 상황이 되면서 권력을 되찾은 자들은 누구인가?	왕족	[WHO]
<두 벗(Les Deux amis)>는 어떤 집단으로부터 특히나 인기가 없었는가?	여성관객	[WHAT]
타지마할 건설에 쓰일 재료를 날랐을 것으로 추측되는 동물은?	코끼리	[WHAT]
고독사가 나타난 초반에는 주로 어떤 연령층이 발견되었나요?	중장년	[WHAT]
코르테스가 반항했던 대상은?	벨라스케스 도독	[WHO]
MLB 최초로 두명의 형제가 경기를 함꼐 뛴 날은?	1998년 9월 27일	[WHEN]
육사에서 무엇의 조건으로 태권도 단증이 필요한가?	졸업	[WHAT]
조소문화협회는 어느 나라에 속한 단체인가?	조선민주주의인민공화국	[WHERE]
브라질이 고무를 운반할 방법을 구상했던 년도는?	1867년	[HOW]
마가렛 매더슨의 조수 역할을 했던 사람의 직업은?	물리학자	[WHO]
손견을 죽인 사람의 목숨을 빼앗은 인물은?	손견의 부하 정보	[WHO]
불상조성기에서 제작기간은 언제라고 하는가?	조선 영조 6년(1730)	[WHEN]
원내대표 선거에서 정우택에게 패배한 사람은?	나경원	[WHO]
의정부법원의 판결로 구속 수감된 범죄자는 몇년도에 체포되었나?	2008년	[WHEN]
성서를 민중에 널리 알리기 위해 노력한 사람은?	존 위클리프	[WHO]
사람들은 명륜당에서 무엇을 하는가?	공부	[WHAT]
유메하라 노조미에게 편지를 전한 사람은 어디에서 활동하고 있나?	큐어 로즈 가든	[WHERE]
튀코 브라헤가 연구와 교육적 역할을 충실히 한 연구회를 만든 곳은?	Uraniborg	[WHERE]
중앙 정부로부터 임무를 받은 총독의 명칭은?	"""아리야푸트라"""	[CITE]
교황권으로부터 황제권의 자치를 논한 사람은?	단테	[WHO]
나들목 운영비에 대해 지방 자치법 위반을 지적한 것은 누구인가?	원주시의회	[WHO]
솔트레이크시티 국제공항을 중추 공항으로 사용하고 있는 항공사는?	델타 항공	[WHAT]
1949년에 결성된 비밀조직의 표면상 리더는 누구인가?	무하마드 나기브	[WHO]
마틸다와 결혼한 인물은?	벨프 5세	[WHO]
과육이 오랜지색인 멜론은?	캔털루프멜론	[WHAT]
스위스에 개신교를 전파하기 시작한 사람은?	츠빙글리	[WHO]
2015년 기준 1kW당 탄소배출량이 가장 낮은 재생 에너지원은?	풍력	[WHAT]
페우케스타스가 기원전 323년, 321년에 모두 태수로 유임된 지역은?	페르시스	[WHERE]
<노바라호>가 있던 함대의 지휘자는?	폰 페츠 제독	[WHO]
송문주를 위해 사당을 만들었다는 내용은 누가 작성하였는가?	채제공	[WHO]
다수의 왕국이 세워지고 무너지는 과정을 거치면서 스코틀랜드에 전하게 된 문화양식은?	켈트족 문화	[WHAT]
거대마젤란망원경의 관측 시작 가능 연도는?	2014년	[WHEN]
여야 중 신문과 방송의 교차소유를 반대한 쪽은?	야당	[WHAT]
원주민들이 스페인 사람을 꺼리게 만든 사람은?	알마그로	[WHO]
활나라를 망하게 한 진나라의 장수는?	백리시	[WHAT]
아인슈타인의 격렬한 비판 상대가 임종한 때는?	2001년	[WHEN]
브라헤는 태양이 어떤 행성을 중점으로 삼아 공전한다고 생각했는가?	지구	[WHAT]
대기이론은 생산활동의 3요소의 어떤 시간을 최소화시키는가?	유휴시간	[WHAT]
광운대 창립기의 시작 연도는?	1934년	[WHEN]
교황 선출에 황제의 동의가 필요하게 된 연도는?	824년	[WHEN]
크레딧 밸리 철도의 소유주가 바뀐 것은 언제인가?	1884년	[WHEN]
연희의 직업은?	임상심리사	[WHO]
강원도의 영서 지역과 영동 지역은 무엇을 기준으로 나뉘나요?	대관령	[WHAT]
손이 배에 붙어서 표현되어 있는 이유는 이것이 없었기 때문인데, 이것은 무엇인가?	팔	[WHY]
현대 도시 계획안은 도시계획의 어떠한 특성을 고려하기 시작하면서 탄생했는가?	복합적인 요소들의 상호작용과 메커니즘	[WHAT]
디즈니랜드는 사적인 이벤트를 위해서 어디에 바를 여는가?	공원	[WHERE]
진입장벽에도 불구하고 글로벌화 된 게임은?	포켓몬스터	[WHAT]
신민당을 흡수한 당을 만든 사람은?	김종필	[WHO]
스튜리지를 대신하여 주연 역할을 하게 된 배우는?	헤이든 크리스턴슨	[WHO]
곽상훈이 자신의 생각을 정리하여 얘기한 것을 무시해버렸던 집단은?	젊은 과격파	[WHAT]
귀상어의 동절기 서식지는?	열대 바다	[WHERE]
샤 자한의 관이 타지마할 전체에서 유일하게 대칭 구조를 띠지 않는다고 추측되는 이유는?	샤 자한이 이 무덤을 지을 때 자신이 그녀의 옆에 묻힐 것을 예상하지 못하였기 때문	[WHY]
서민호 전 의원을 정당의 공식 대표자로 내세운 정당은?	민주사회당	[WHAT]
전산학 발전 초기단계에서 아끼고자 했던 자원은?	CPU 시간	[WHAT]
오노미치 역 동쪽의 지리적 특성으로 붙여진 이름은?	"""비탈의 도시"""	[CITE]
스레드 플로트 게시판에서 스레드의 위치가 달라지는것 처럼 보이게 하는 것은?	댓글	[WHAT]
함경도 무산에 거주민의 탈북을 단속하는 집단은 무엇인가?	국가안전보위부	[WHAT]
미카일 3세는 언제 불가리아를 공격했는가?	864년	[WHEN]
본선에서 짐멜스톱을 이긴 사람의 출신국가는?	오스트레일리아	[WHERE]
소련 중앙위원회 서기국에서 일했던 사람들은 누구였나?	정치국원	[WHO]
윤치호가 조선이 문명국의 식민지가 되는 것이 낫다고 한 날은?	1890년 5월 18일	[WHEN]
장면에게 인사권 압력을 행사한 사람은?	이승만	[WHO]
소전제와 대전제에서 나타나는 제3의 개념을 무엇이라고 부르는가?	매개념(媒槪念)	[WHAT]
히틀러는 예를 들어 누구를 살 가치가 없는 생명이라고 했나?	정신장애인들	[WHO]
제1기병사단이 처음으로 전투를 했던 장소는 어디인가?	상주	[WHERE]
후안 왕자가 죽은 해는?	1497년	[WHEN]
윤치호가 감탄한 도로는 어떤 나라의 돈으로 만든 것인가요?	베트남	[WHAT]
마현 다산마을에서 출입을 통제하고있는곳은?	문도사	[WHAT]
니콜라스 2세가 왕위에서 물러나게 된 원인은?	페트로그라드에서 시위	[WHY]
간토 대지진으로 인한 사상자 수가 10만 5천명으로 수정된 연도는?	2006년	[WHEN]
이시다 겐타가 부상으로 이탈하기 전 마지막으로 치룬 경기는?	주니치 드래곤스전	[WHAT]
우에르타가 통치권을 가지고 있었을 때, 그를 옹호한 국가는?	독일	[WHERE]
고려시대에 거란이 쳐들어왔을 때 경상북도에서 간직한 물건은?	초조대장경	[WHAT]
사민당이 적녹연정을 이루기 위해선 어느 당과 연정을 구성해야 하는가?	녹색당	[WHAT]
강희제 배역을 맡아 이를 잘 표현한 중국 배우의 이름은?	천다오밍	[WHO]
꿈속에서 새뮤얼 러브맨은 누구에게 편지를 보냈는가?	러브크래프트	[WHO]
이명철이 사건을 저지른 날 하차한 지하철 역은?	수서역	[WHAT]
이호제가 통솔했던 부대가 거의 궤멸된 시기는?	1949년 12월 경	[WHEN]
단양 우씨 마을의 유래에 관한 사연이 있는 나무는?	남원 진기리 느티나무	[WHAT]
1923년에 일어난 지진은 무엇으로 인해 발생했었나요?	사가미 해곡의 미끄럼	[WHAT]
김계환이 마신 쌍화탕에는 무엇이 들어있었나요?	청산염	[WHAT]
명예 아리아인 호칭을 주는 임무를 맡은 나치의 기관은?	인종조사국	[WHAT]
교황 포르모소에게 기독교식 재매장이 허락된 것은 몇 년인가?	898년	[WHEN]
특정 관측값으로 천체의 위치를 계측할 수 있는 망원경은?	경위대식 망원경	[WHAT]
김동한 사망 2주기를 기리기 위한 좌담회에서 손지환은 어떤 역할을 했나요?	사회	[WHAT]
미드웨이 해전에서 일본 항공모함은 몇 대 소실되었나?	4척	[QUANTITY]
길리포스 장군에게 도움을 구한 곳은?	시라쿠사	[WHERE]
박상희는 누구에 의해 생을 마감했나요?	경찰	[WHO]
강병철이 한화 감독으로 임명 받은 해는?	1994년	[WHEN]
조선 초기 양식을 엿볼 수 있으며 나무로 만들어진 불상의 모델은?	아미타불	[WHO]
범인이 김태완군에게 부은 황산은 어디에 담겨져 있었나요?	검은 봉지	[WHERE]
효명세자의 예찰은 어디에 보관되어 있었나요?	양평군 친환경농업박물관	[WHERE]
1874년 귀국 이전 쓰보이가 머물던 국가는?	미국	[WHERE]
2014년 경리가 케빈, 소진과 함께 결성한 팀 이름은?	네스티네스티	[WHAT]
9번 교향곡과 마찬가지로 특정 표제가 없는 본 윌리엄스의 작품은?	교향곡 8번	[WHAT]
가족이 모두 뇌룡에게 죽임을 당할 당시 락인의 나이는?	8살	[QUANTITY]
신드바드의 당부로 검술을 배우게 된 인물은?	알리바바	[WHO]
벨기에의 차량 통행 방향은?	좌측	[WHAT]
군단병들이 전리품을 원하게 만든 요소는?	봉급	[WHAT]
월란정사가 있는 곳에서 생겨난 학문은?	도산학	[WHAT]
대통령의 간접 선거 기능을 맡았던 곳이 만들어진 해는?	1972년	[WHEN]
호조로 명칭이 확정된 때의 임금은?	공양왕	[WHAT]
혜산시의 전용 역은 누구를 위한 것인가?	김정일	[WHO]
클리리타임네스트라는 어느 나라의 공주였는가?	스파르타	[WHO]
스미토모 오사카 시멘트 전용선의 운행이 중단된 시기는?	2002년 9월	[WHEN]
베로브킨 장군의 뒤를 이어 명령권을 가진 사람은?	대령 미하일 스코벨레프	[WHO]
오래플린이 부스와 대통령 납치에 대해 얘기하기 위해 방문한 식당은 어디에 위치하는가?	펜실베이니아 가	[WHERE]
바둑tv를 운용하면서 바둑이 스포츠로 인정받게 만들기 위해 노력했던 회사는 어디인가?	온미디어	[WHERE]
로타르 2세와 발트라다의 결혼은 언제 무효화되었는가?	869년	[WHEN]
다섯 명의 선우가 난립하게 된 해는 몇 년인가?	기원전 57년	[WHEN]
husroum (حصروم)을 페르시아어로 번역하면?	ab-ghooreh	[WHAT]
긴테쓰 구단은 퍼시픽 리그에서 몇 번 우승했나?	4번	[QUANTITY]
윤치호가 조선에서 탄생한 위대한 인물이라 칭하며 극찬을 보낸 인물은?	다산 정약용	[WHO]
클로스긴팔원숭이는 어디에서만 생활하고 있나요?	수마트라 섬 서부에 있는 믄타와이 제도	[WHERE]
닌자도의 크기와 모양이 사무라이가 사용하는 도검과 다른 이유는?	휴대성을 향상시키기 위해	[WHY]
테드 크루즈 의원과 다이앤 파인스타 의원 사이의 논쟁은 무엇에 관한 것이었나?	중국의 인권 문제	[WHAT]
솔 밤바의 수비형 미드필더로서의 기량을 칭찬한 사람은?	파텔란	[WHO]
경성제국대학원의 교수와 교직원의 국적은 주로 무엇이었는가?	일본인	[WHAT]
뇌전증 발작은 어떤 세포의 기능적 문제로 발생하는 증상인가요?	뇌피질세포	[WHAT]
하탸야 중위가 니도로 섬 동부에 상륙할 당시 이용한 보트는 어느 부대 소속인가?	선박 공병 제24 연대	[WHAT]
합성세제의 폐액 때문에 발생하는 문제로 미생물을 죽게 만드는 요인은?	산소부족	[WHY]
의식의 전단계로 무의식을 빼내어 의식으로 바꾸는 것은?	전의식	[WHAT]
러시아의 조치를 제재하려한 세력은?	미국을 비롯한 서방	[WHAT]
남종삼이 사망할 당시 유일하게 살아남은 인물은?	둘째 아들	[WHO]
아케메네스 제국의 금 가공술을 전통으로 이어받은 나라는?	페르시아	[WHERE]
가쓰라 내각에 해군 대신으로 임용된 사람은?	사이토 마코토	[WHO]
리세균이 두 번째로 옥살이를 한 곳은 어디인가?	대전형무소	[WHERE]
할릴자드가 이라크 헌법 비준 허용 협상을 도운 연도는?	2005년	[WHEN]
박지성이 독일과 멕시코의 경기에 대해 설명했던 방송국은?	SBS	[WHERE]
신노스케가 속한 조직은?	카스카베 방위대	[WHAT]
권진이가 자신의 문제를 깨달은 후 신을 위해 무엇이 되기를 결정했는가?	순교자	[WHAT]
김집이 부여에 부임한 이후 가장 먼저 지원한 기관은?	학교	[WHAT]
하정완이 본격적으로 영화설교를 시작한 해는 언제인가요?	1999년	[WHEN]
대한기계학회에서 '피로의 통계학적 분석'이라는 제목으로 춘계학술강연이 열렸던 해는?	1972년	[WHEN]
지구를 모두 돌 수 있는 단 하나의 해류는?	남극 환류	[WHAT]
라쉬를 반여성주의자라고 칭했던 인물은?	Susan Faludi	[WHO]
국내특급우편 취급지역 외 지역으로 우편물을 보낼때 해당 우체국에서 전달할 사람을 정해서 배달하는 제도는?	특사배달	[WHAT]
테크모델철도클럽에서 두 번째 그룹이 한 연구는 무엇에 관한 것이었나?	기차끼리 서로 부딪히지 않도록 제어하는 것	[WHAT]
금적보 공격을 성공시키고 마화룡을 죽인 사람은?	유금당	[WHO]
안티오코스의 영토 장악 야망이 가로막힌 계기가 된 사건은?	〈라피아 전투〉	[WHY]
푸들이나 비숑 프리제처럼 개 알레르기 반응을 거의 일으키지 않는 동물 부류는 무엇인가?	저자극성 동물	[WHAT]
프리타코사우루스의 위석은 모래주머니에서 발견되기도 하지만 가끔 어디에서 발견되나?	복강	[WHERE]
이길여가 환자들을 놀라지 않게 하기 위해 가슴에 품고 다녔던 물건은?	청진기	[WHAT]
고롯케(코롯케)는 원래 어느 나라 음식인가?	프랑스	[WHERE]
케냐타가 3번째 혼인을 치른 것은 몇년도인가?	1946년	[WHEN]
큰긴코박쥐가 가루받이를 돕는 식물은?	청용설란(Agave tequilana)	[WHAT]
리우네자네이루에서 개최된 세계선수권대회의 준결승전에서 크르팔레크를 상대로 승리를 거둔 선수는?	흐롤	[WHO]
부상을 입어 힌스키에 의해 대체 된 선수는?	클리프 플로이드	[WHO]
만주보민회의 주활동지는?	남만주 지역	[WHERE]
듀이가 첫 번째로 뉴욕 주지사가 된 해는?	1942년	[WHEN]
보로메오에게 특무성 장관직을 맡긴 인물이 교황으로 선출된 년도는?	1560년	[WHEN]
『금쇄동기』에서 어떤 유형의 문학 작품을 읽을 수 있나?	한시	[WHAT]
비트겐슈타인의 누나의 피아노 선생님은 누구인가?	요하네스 브람스	[WHO]
신토마스 주의가 한계점을 말한 대상은?	근대철학	[WHO]
러셀은 1889년에 파리 박람회를 방문하여 어느 곳을 다녀왔는가?	갓 건축된 에펠 탑	[WHAT]
오늘날 역사적인 장소로 알려진 곳은?	월머 해안	[WHERE]
언필드 문화에서 낫은 무엇과 비슷하게 생겼나요?	초승달	[WHAT]
음낭의 또 다른 명칭은?	낭심	[WHAT]
삿포로 올림픽이 열렸을 때 어디를 주요 회장으로 사용했나?	마코마나이 공원	[WHERE]
줄리안 어산지가 IS의 배후 인물이라고 주장한 사람은?	힐러리 클린턴	[WHO]
대통령 임기가 끝나고 배우가 되려는 사람은?	체임버스	[WHO]
조작설의 근거가 되는 물건은?	각종 수신(受信) 문서들	[WHAT]
암컷 애애미 무늬의 색은?	녹색	[WHAT]
외부에서 성곽으로 향하는 시계를 차단하고 있는 것은?	산림	[WHAT]
차티스가르 지역의 우익 민병대의 행동은 헌법에 위반되는 행위라고 인도 대법원이 선고한 날은?	2011년 7월 5일	[WHEN]
일본에서 검찰심사원으로 활동한 경력이 있는 인원 수는?	총 54만명	[QUANTITY]
팔랑크스는 누구의 동방 원정에서도 효과적으로 쓰였나요?	알렉산드로스 대왕	[WHO]
1956년에 워너가 사기친 인물의 이름은?	해리	[WHO]
가혹한 노동에 대해 국제적으로 규제하고 있는 단체는?	ILO	[WHAT]
행정을 13도로 지정하고 황제의 권위를 높인 인물은?	태황제	[WHO]
피터와 로렌바움이 하이든의 머리를 대신해 귀족에게 준 것은?	다른 노인의 시체의 머리	[WHAT]
셰이크볼의 속도는 어느 정도 인가?	80 km/h	[QUANTITY]
질량이 비슷한 2개의 별이 쌍성계를 이루고 있을 때, 이 쌍성계의 질량 중심은 어디인가?	두 별 사이의 공간	[WHERE]
겨울에 아시아 대륙 내부에서 나타나는 고기압부의 중심이 되는 지역은 어디인가?	고비사막	[WHERE]
영국은 어떤 이유로 공해에서 바다로 유입되는 모든 선박을 막았나?	중립국 선박에 피해를 입히는 것을 막기 위해	[WHY]
모투부가 1959년에 다시 방문한 곳은?	브뤼셀	[WHERE]
당나라는 고구려의 신성을 언제 점령했는가?	667년 9월	[WHEN]
김집이 몸이 아파서 내려놓은 관직은?	부여현감(扶餘縣監)	[WHO]
봉헌 생활회를 감독하고 관리하는 기관은?	교황청 기구인 수도회성	[WHAT]
아제르 상귀니스를 아람어로 하면?	아켈데마치	[WHAT]
기원전 227년에 군사혁명을 일으켜 에포로스를 살해한 인물은?	클레오메네스	[WHO]
호출에 의해 동적인 상태로 변환되는 소프트웨어 구성요소는?	소프트웨어 모듈	[WHAT]
합당한 이치에 따라 비현실적인 개체가 등장하는 것은 무엇인가?	판타지	[WHAT]
스코틀랜드 계몽주의자들은 개인과 사회가 함께 발전할 수 있는 것은 어디에서 덕을 기를 때라고 믿었나?	현실의 경험속	[WHERE]
요나미네에게는 야쿠자의 어떤 행동이 트라우마로 남았는가?	협박	[WHAT]
법치국가에서 국민의 처벌 근거를 증명해야하는 기관은?	법원	[WHAT]
8명 이상의 노동자를 고용하여 영리활동을 하는 경제조직은 언제 이후부터 출현하였나?	1978년	[WHEN]
잔류 러시아인이 러시아 빵을 판매한 지역은?	가라후토	[WHERE]
1895년에 서재필이 숨어있던 곳은?	언더우드 박사 집	[WHERE]
철도공으로써 받은 첫 급여로 파브르는 무엇을 구매하였나?	벌레와 꽃, 그리고 새들을 노래한 시집	[WHAT]
모린의 남자친구가 있는 곳은?	오만	[WHERE]
반야월이 어디로 향하던 중에 농부 부부처럼 보이는 남녀의 이별 장면을 보게 되었나?	제천	[WHERE]
프로비던스 건담을 터뜨린 것은 무엇인가?	제네시스로부터 발사된 감마선 레이저	[WHAT]
남진과 함께 대중가요의 발전 원인이 된 사람은?	나훈아	[WHO]
오다와라 역 11번 타는곳에 서는 열차는 몇 량인가?	4량	[QUANTITY]
궁예가 석총을 살인할 때 사용한 무기는?	철퇴	[WHAT]
영명사는 어떤 사건으로 인해 소실되었나?	한국 전쟁	[WHAT]
1970년대 여성운동가들이 차별받는 여성을 비유한 대상은?	생태계	[WHO]
1997년 일본 시리즈 우승팀은?	야쿠르트	[WHAT]
양회와 강절에서 산서시들과 경쟁을 한 집단은?	휘주상인	[WHAT]
옛 대한제국의 황제 집안과 관련된 직무를 맡은 관청을 무엇이라 부르는가?	이왕직	[WHAT]
메디아인이 자그로스 산맥에 정착을 시작한 시기는 철기 시대 제 몇 기인가?	제1기	[QUANTITY]
페뷔스가 에스메랄다를 변호하지 않은 것은 누구 때문인가?	약혼녀 플뢰르 드 리스	[WHO]
피터 클리포드가 마야단의 시골이 공격받고 있음을 알린 날은?	8월 9일	[WHEN]
강재구 소령을 살해한 무기는?	수류탄	[WHAT]
배우 문예봉이 여주인공으로 활약한 영화는 무엇인가?	《군용 열차》	[CITE]
레닌은 누가 정권을 잡아야한다고 생각했나?	프롤레타리아	[WHO]
견인상태에서 사격상태가 되는데 시간이 많이 소요되는 것은?	차바퀴가 달린 대포	[WHAT]
희망의 당에게 자신의 당과 연합할 것을 제안한 인물은?	마에하라 세이지	[WHO]
헨리 모건소가 오스카 스트라우스와 같은 직위를 받은 것은 몇 년인가?	1913년	[WHEN]
지구와 화성만한 천체의 충돌로 만들어진 위성은?	달	[WHAT]
자격 없는 대통령을 대신하여 부통령이 대통령 임기를 수행하도록 하는 내용은 미국 헌법의 어떤 부분에 나와있는가?	20차 개정헌법 3절	[WHAT]
플로리다가 영국 영토가 된 것은 언제인가?	1763년	[WHEN]
바젤이 위치한 국가는?	스위스	[WHERE]
남한군의 도망을 방해한 것은 누가 설치하였나요?	응오꾸옌	[WHO]
브룸/예튼/제이고 이론은 단기간 학습을 통해 어디에 적용할 수 있나?	현실	[WHERE]
고구려 연맹장들이 세력을 키우고 집권화하는 데 중요한 역할을 한 도구는?	철기	[WHAT]
이탈리아 수석 대주교의 직함 중 없어진 것은?	서방 총대주교	[WHAT]
1479년 아라곤의 왕위를 계승한 인물은?	페르난도 2세	[WHO]
호프만스탈의 사망 원인은?	뇌출혈	[WHY]
각진국사가 주변 주민들을 돕기 위해 심은 것은?	비자나무	[WHAT]
존재에 대해 의심하는 순간, 존재를 증명하는 것은?	사고	[WHAT]
지온 군의 강하 작전 때 지구상의 연방군이 쓸 수 없게 된 것은?	레이다	[WHAT]
홈 네이션스와 같은 말은?	컨트리(country)	[WHAT]
플레이어와 블레이드가 알두인에 맞서 싸울 수 있는 힌트를 얻은 장소는?	스카이 해븐 사원	[WHERE]
석조 보살좌상에서 신체의 밑부분 보다 크다고 느껴지는 것은?	상체	[WHAT]
처녀는 물에 무엇을 띄어 왕건에게 주었나요?	버들잎	[WHAT]
공릉천이 합류하는 하천은?	한강	[WHAT]
불염포에 싸여 있는 곳은 무슨 악취가 나는가?	동물 사체	[WHAT]
야마가타 이자부로에게 독립선언 사실을 알린 사람은 모두 몇 명인가?	29	[QUANTITY]
골더스그린역 기준으로 헨든 센트럭역이 위치한 방향은?	북쪽	[WHAT]
삿사 나리마사가 엣추국을 성장시키는데 기반으로 삼은 산업은?	농업	[WHAT]
성매매 종사자가 계약에 묶일 필요없이 언제든 그만 둘 수 있음을 의미하는 말은?	자율적 결정	[WHEN]
대한민국 임시정부가 김성수에게 내어준 자리는?	임정 국무위원(장관급)	[WHAT]
사이클롭스는 어떠한 몬스터로 분류되는가?	대형 몬스터	[WHAT]
보조 수트 액터를 맡은 사람은?	나카지마 하루오	[WHO]
마사키가 라기아스에 남을 수 있었던 이유는?	지상에 가족이 없었기 때문	[WHY]
정병국이 집행유예를 받을 수 있게 도움을 준 것은 누구인가?	민주화추진협의회 소속 변호사	[WHO]
미키 카즈마가 중요시한 캐릭터의 특징은?	전면적으로 자리잡힌 임팩트	[WHAT]
소론의 우두머리를 맡은 인물의 아버지는?	윤선거	[WHO]
독립채산제의 확대 실시 등으로 이루어진 경제 관리 개선 조치를 무엇이라고 하는가?	경제개혁조치	[WHAT]
블랑카의 전기를 빼앗으려한 인물은?	베가	[WHO]
진시황이 즉위하기 전에는 어느 나라의 천자가 유일하게 왕이 될 수 있었나?	주나라	[WHERE]
톰홀츠가 언제 책에서 티타노케라톱스의 동물이명에 대해 언급했나요?	2012년	[WHEN]
2001년 포이즌 필 규정을 채택한 회사의 지분을 두 번째로 많이 소유한 곳은?	광주은행	[WHERE]
혜경궁 홍씨의 저서는?	《한중록》	[CITE]
1969년 공화주의 스파르타크 경연 대회에서 킴의 성적은?	우승	[WHAT]
컴퓨터 플랫폼 중 가장 유명한 것은?	x86 아키텍처에서 수행되는 마이크로소프트 윈도우	[WHAT]
자신의 병사를 지키며, 적군의 사기를 떨어뜨릴 수 있는 공격 방법은?	수공	[WHAT]
레온나토스가 측근 호위관이 된 연도는?	기원전 331년	[WHEN]
센트럴 런던으로 출근하는 사람들 중 자차를 이용하는 사람의 비율은?	11%	[QUANTITY]
동키의 발명품의 명칭은?	'수면 학습기'	[CITE]
무인은 언제부터 일국동량의 명령을 받기 시작했는가?	11세기	[WHEN]
노동 시장 안의 현상들을 학문화할 수 있었던 기반을 다지기 시작한 시기는?	20세기 초반	[WHEN]
메흐메트가 이탈리아를 침략한 이유는?	자신이 로마 제국의 황제의 계승자라고 굳게 믿었기 때문	[WHY]
유엔 인구 기금은 누구를 만날 때 7개의 규칙을 따르라고 하였나?	치료 중인 산부인과 환자들	[WHO]
